id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd03087	MetaCyc:DIHYDROSANGUINARINE;KEGG:C05191;ChEBI:17209	MetaCyc:DIHYDROSANGUINARINE;KEGG:C05191;ChEBI:17209	MetaCyc:DIHYDROSANGUINARINE;KEGG:C05191;ChEBI:17209	MetaCyc:DIHYDROSANGUINARINE;KEGG:C05191;ChEBI:17209	KEGG:C05191	KEGG:C05191	EQ	eQuilibrator:MNXM1821	KEGG:C05191@Charged	eQuilibrator:MNXM1821
cpd03088	MetaCyc:12-HYDROXYDIHYDROCHELIRUBINE;KEGG:C05193;ChEBI:15716	MetaCyc:12-HYDROXYDIHYDROCHELIRUBINE;KEGG:C05193;ChEBI:15716	MetaCyc:12-HYDROXYDIHYDROCHELIRUBINE;KEGG:C05193;ChEBI:15716	MetaCyc:12-HYDROXYDIHYDROCHELIRUBINE;KEGG:C05193;ChEBI:15716	KEGG:C05193	KEGG:C05193	EQ	eQuilibrator:MNXM2312	KEGG:C05193@Charged	eQuilibrator:MNXM2312
cpd03089	MetaCyc:DIHYDROCHELIRUBINE;KEGG:C05194;ChEBI:17789	MetaCyc:DIHYDROCHELIRUBINE;KEGG:C05194;ChEBI:17789	MetaCyc:DIHYDROCHELIRUBINE;KEGG:C05194;ChEBI:17789	MetaCyc:DIHYDROCHELIRUBINE;KEGG:C05194;ChEBI:17789	KEGG:C05194	KEGG:C05194	EQ	eQuilibrator:MNXM1555	KEGG:C05194@Charged	eQuilibrator:MNXM1555
cpd03090	MetaCyc:CPD-264;KEGG:C05195@Charged;ChEBI:57342	MetaCyc:CPD-264;KEGG:C05195@Charged;ChEBI:57342	MetaCyc:CPD-264;KEGG:C05195@Charged;ChEBI:57342	MetaCyc:CPD-264;KEGG:C05195@Charged;ChEBI:57342	KEGG:C05195	KEGG:C05195	EQ	eQuilibrator:MNXM1307	KEGG:C05195@Charged	eQuilibrator:MNXM1307
cpd03091	MetaCyc:CH33ADO;KEGG:C05198;ChEBI:17319	MetaCyc:CH33ADO;KEGG:C05198;ChEBI:17319	MetaCyc:CH33ADO;KEGG:C05198;ChEBI:17319	MetaCyc:CH33ADO;KEGG:C05198;ChEBI:17319	KEGG:C05198	KEGG:C05198	EQ	eQuilibrator:MNXM316	KEGG:C05198@Charged	eQuilibrator:MNXM316
cpd03092	MetaCyc:3-HEXAPRENYL-45-DIHYDROXYBENZOATE;MetaCyc:CPD-21768;KEGG:C05200@Charged;ChEBI:58373	MetaCyc:3-HEXAPRENYL-45-DIHYDROXYBENZOATE;MetaCyc:CPD-21768;KEGG:C05200@Charged;ChEBI:58373	MetaCyc:3-HEXAPRENYL-45-DIHYDROXYBENZOATE;MetaCyc:CPD-21768;KEGG:C05200@Charged;ChEBI:58373	MetaCyc:3-HEXAPRENYL-45-DIHYDROXYBENZOATE;MetaCyc:CPD-21768;KEGG:C05200@Charged;ChEBI:58373	KEGG:C05200	KEGG:C05200	EQ	eQuilibrator:MNXM2783	MetaCyc:3-HEXAPRENYL-45-DIHYDROXYBENZOATE@Charged	eQuilibrator:MNXM2783
cpd03093	MetaCyc:RS-TETRAHYDROBENZYLISOQUINOLINE;KEGG:C05201@Charged;ChEBI:57902	MetaCyc:RS-TETRAHYDROBENZYLISOQUINOLINE;KEGG:C05201@Charged;ChEBI:57902	MetaCyc:RS-TETRAHYDROBENZYLISOQUINOLINE;KEGG:C05201@Charged;ChEBI:57902	MetaCyc:RS-TETRAHYDROBENZYLISOQUINOLINE;KEGG:C05201@Charged;ChEBI:57902		KEGG:C05201	EQ	eQuilibrator:MNXM4228	KEGG:C05201@Charged	eQuilibrator:MNXM4228
cpd03094	MetaCyc:3-HYDROXY-N-METHYL-S-COCLAURINE;KEGG:C05202@Charged;ChEBI:58010	MetaCyc:3-HYDROXY-N-METHYL-S-COCLAURINE;KEGG:C05202@Charged;ChEBI:58010	MetaCyc:3-HYDROXY-N-METHYL-S-COCLAURINE;KEGG:C05202@Charged;ChEBI:58010	MetaCyc:3-HYDROXY-N-METHYL-S-COCLAURINE;KEGG:C05202@Charged;ChEBI:58010	KEGG:C05202	KEGG:C05202	EQ	eQuilibrator:MNXM1452	KEGG:C05202@Charged	eQuilibrator:MNXM1452
cpd03095	MetaCyc:CPD-21765;KEGG:C05203@Charged;ChEBI:57578	MetaCyc:CPD-21765;KEGG:C05203@Charged;ChEBI:57578	MetaCyc:CPD-21765;KEGG:C05203@Charged;ChEBI:57578	MetaCyc:CPD-21765;KEGG:C05203@Charged;ChEBI:57578	KEGG:C05203	KEGG:C05203	GC	KEGG:C05203@Charged	KEGG:C05203@Charged	eQuilibrator:MNXM2340
cpd03096	MetaCyc:S-781314-TETRAHYDROPROTOBERBERINE;KEGG:C05204@Charged	MetaCyc:S-781314-TETRAHYDROPROTOBERBERINE;KEGG:C05204@Charged	MetaCyc:S-781314-TETRAHYDROPROTOBERBERINE;KEGG:C05204@Charged	MetaCyc:S-781314-TETRAHYDROPROTOBERBERINE		KEGG:C05204	GC	MetaCyc:S-781314-TETRAHYDROPROTOBERBERINE@Charged	MetaCyc:S-781314-TETRAHYDROPROTOBERBERINE@Charged	eQuilibrator:MNXM7109
cpd03097	MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PCHOL;ChEBI:28894	MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PCHOL;ChEBI:28894		MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PCHOL;ChEBI:28894	KEGG:C05208	KEGG:C05208	GC	MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PCHOL@Charged	MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PCHOL@Charged	
cpd03098	KEGG:C05209@Charged	KEGG:C05209@Charged		KEGG:C05209@Charged	KEGG:C05209	KEGG:C05209	GC	KEGG:C05209@Charged	KEGG:C05209@Charged	
cpd03099	MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PETH;ChEBI:76251	MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PETH;ChEBI:76251		MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PETH;ChEBI:76251	KEGG:C05210	KEGG:C05210	GC	MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PETH@Charged	MetaCyc:1-ALKYL-2-ARACHIDONYL-SN-GLYCERO-3-PETH@Charged	
cpd03100	MetaCyc:SALUTARIDINOL;KEGG:C05220@Charged;ChEBI:58463	MetaCyc:SALUTARIDINOL;KEGG:C05220@Charged;ChEBI:58463	MetaCyc:SALUTARIDINOL;KEGG:C05220@Charged;ChEBI:58463	MetaCyc:SALUTARIDINOL;KEGG:C05220@Charged;ChEBI:58463	KEGG:C05220	KEGG:C05220	GC	MetaCyc:SALUTARIDINOL@Charged	MetaCyc:SALUTARIDINOL@Charged	
cpd03101	KEGG:C05226@Charged;ChEBI:85602	KEGG:C05226@Charged;ChEBI:85602		KEGG:C05226@Charged;ChEBI:85602	KEGG:C05226	KEGG:C05226	GC	KEGG:C05226@Charged	KEGG:C05226@Charged	
cpd03102	MetaCyc:PHASEOLLIDIN-HYDRATE;KEGG:C05229;ChEBI:17465	MetaCyc:PHASEOLLIDIN-HYDRATE;KEGG:C05229;ChEBI:17465	MetaCyc:PHASEOLLIDIN-HYDRATE;KEGG:C05229;ChEBI:17465	MetaCyc:PHASEOLLIDIN-HYDRATE;KEGG:C05229;ChEBI:17465	KEGG:C05229	KEGG:C05229	GC	KEGG:C05229@Charged	KEGG:C05229@Charged	eQuilibrator:MNXM4773
cpd03103	MetaCyc:CPD-4885;KEGG:C05230;ChEBI:17556	MetaCyc:CPD-4885;KEGG:C05230;ChEBI:17556	MetaCyc:CPD-4885;KEGG:C05230;ChEBI:17556	MetaCyc:CPD-4885;KEGG:C05230;ChEBI:17556	KEGG:C05230	KEGG:C05230	GC	KEGG:C05230@Charged	KEGG:C05230@Charged	eQuilibrator:MNXM3688
cpd03104	KEGG:C05231@Charged;ChEBI:57366	KEGG:C05231@Charged;ChEBI:57366	KEGG:C05231@Charged;ChEBI:57366	KEGG:C05231@Charged;ChEBI:57366	KEGG:C05231	KEGG:C05231	EQ	eQuilibrator:MNXM4025	KEGG:C05231@Charged	eQuilibrator:MNXM4025
cpd03105	MetaCyc:ACETOL;KEGG:C05235;ChEBI:27957	MetaCyc:ACETOL;KEGG:C05235;ChEBI:27957	MetaCyc:ACETOL;KEGG:C05235;ChEBI:27957	MetaCyc:ACETOL;KEGG:C05235;ChEBI:27957	KEGG:C05235	KEGG:C05235	EQ	eQuilibrator:MNXM1744	KEGG:C05235@Charged	eQuilibrator:MNXM1744
cpd03106	MetaCyc:AMINO-IMIDAZOLE;MetaCyc:CPD-54;KEGG:C05239;ChEBI:16607	MetaCyc:AMINO-IMIDAZOLE;MetaCyc:CPD-54;KEGG:C05239;ChEBI:16607	MetaCyc:AMINO-IMIDAZOLE;MetaCyc:CPD-54;KEGG:C05239;ChEBI:16607	MetaCyc:AMINO-IMIDAZOLE;MetaCyc:CPD-54;KEGG:C05239@Charged;ChEBI:16607	KEGG:C05239	KEGG:C05239	EQ	eQuilibrator:MNXM2487	KEGG:C05239@Charged	eQuilibrator:MNXM2487
cpd03107	MetaCyc:R-N-METHYLCOCLAURINE;KEGG:C05243@Charged;ChEBI:57755	MetaCyc:R-N-METHYLCOCLAURINE;KEGG:C05243@Charged;ChEBI:57755	MetaCyc:R-N-METHYLCOCLAURINE;KEGG:C05243@Charged;ChEBI:57755	MetaCyc:R-N-METHYLCOCLAURINE;KEGG:C05243@Charged;ChEBI:57755	KEGG:C05243	KEGG:C05243	EQ	eQuilibrator:MNXM6558	MetaCyc:R-N-METHYLCOCLAURINE@Charged	eQuilibrator:MNXM6558
cpd03108	MetaCyc:10-HYDROXYDIHYDROSANGUINARINE;KEGG:C05247;ChEBI:15878	MetaCyc:10-HYDROXYDIHYDROSANGUINARINE;KEGG:C05247;ChEBI:15878	MetaCyc:10-HYDROXYDIHYDROSANGUINARINE;KEGG:C05247;ChEBI:15878	MetaCyc:10-HYDROXYDIHYDROSANGUINARINE;KEGG:C05247;ChEBI:15878	KEGG:C05247	KEGG:C05247	EQ	eQuilibrator:MNXM2311	KEGG:C05247@Charged	eQuilibrator:MNXM2311
cpd03109	MetaCyc:2-AMINO-4-OXO-4-ALPHA-HYDROXY-@Charged;KEGG:C05252	MetaCyc:2-AMINO-4-OXO-4-ALPHA-HYDROXY-@Charged;KEGG:C05252	MetaCyc:2-AMINO-4-OXO-4-ALPHA-HYDROXY-@Charged;KEGG:C05252	MetaCyc:2-AMINO-4-OXO-4-ALPHA-HYDROXY-@Charged;KEGG:C05252	KEGG:C05252	KEGG:C05252	GC	MetaCyc:2-AMINO-4-OXO-4-ALPHA-HYDROXY-@Charged	MetaCyc:2-AMINO-4-OXO-4-ALPHA-HYDROXY-@Charged	
cpd03110	MetaCyc:2-AMINO-4-OXO-6-123-TRIHYDROXYPROP@Charged;KEGG:C05253	MetaCyc:2-AMINO-4-OXO-6-123-TRIHYDROXYPROP@Charged;KEGG:C05253	MetaCyc:2-AMINO-4-OXO-6-123-TRIHYDROXYPROP@Charged;KEGG:C05253	MetaCyc:2-AMINO-4-OXO-6-123-TRIHYDROXYPROP@Charged;KEGG:C05253	KEGG:C05253	KEGG:C05253	GC	MetaCyc:2-AMINO-4-OXO-6-123-TRIHYDROXYPROP@Charged	MetaCyc:2-AMINO-4-OXO-6-123-TRIHYDROXYPROP@Charged	
cpd03111										
cpd03112	MetaCyc:2-AMINO-ETCETERA-DIHYDROXYPTERIDINE@Charged	MetaCyc:2-AMINO-ETCETERA-DIHYDROXYPTERIDINE@Charged	MetaCyc:2-AMINO-ETCETERA-DIHYDROXYPTERIDINE@Charged	MetaCyc:2-AMINO-ETCETERA-DIHYDROXYPTERIDINE@Charged	MetaCyc:2-AMINO-ETCETERA-DIHYDROXYPTERIDINE	MetaCyc:2-AMINO-ETCETERA-DIHYDROXYPTERIDINE	GC	MetaCyc:2-AMINO-ETCETERA-DIHYDROXYPTERIDINE@Charged	MetaCyc:2-AMINO-ETCETERA-DIHYDROXYPTERIDINE@Charged	
cpd03113	MetaCyc:CPD0-2232;KEGG:C05258@Charged;ChEBI:62613	MetaCyc:CPD0-2232;KEGG:C05258@Charged;ChEBI:62613	MetaCyc:CPD0-2232;KEGG:C05258@Charged;ChEBI:62613	MetaCyc:CPD0-2232;KEGG:C05258@Charged;ChEBI:62613	KEGG:C05258	KEGG:C05258	GC	KEGG:C05258@Charged	KEGG:C05258@Charged	eQuilibrator:MNXM825
cpd03114	MetaCyc:3-OXOPALMITOYL-COA;KEGG:C05259@Charged;ChEBI:57349	MetaCyc:3-OXOPALMITOYL-COA;KEGG:C05259@Charged;ChEBI:57349	MetaCyc:3-OXOPALMITOYL-COA;KEGG:C05259@Charged;ChEBI:57349	MetaCyc:3-OXOPALMITOYL-COA;KEGG:C05259@Charged;ChEBI:57349	KEGG:C05259	KEGG:C05259	EQ	eQuilibrator:MNXM738	KEGG:C05259@Charged	eQuilibrator:MNXM738
cpd03115	KEGG:C05260@Charged;ChEBI:62614	KEGG:C05260@Charged;ChEBI:62614	KEGG:C05260@Charged;ChEBI:62614	KEGG:C05260@Charged;ChEBI:62614	KEGG:C05260	KEGG:C05260	EQ	eQuilibrator:MNXM767	KEGG:C05260@Charged	eQuilibrator:MNXM767
cpd03116	MetaCyc:CPD0-2107;KEGG:C05262@Charged;ChEBI:62558	MetaCyc:CPD0-2107;KEGG:C05262@Charged;ChEBI:62558	MetaCyc:CPD0-2107;KEGG:C05262@Charged;ChEBI:62558	MetaCyc:CPD0-2107;KEGG:C05262@Charged;ChEBI:62558	KEGG:C05262	KEGG:C05262	EQ	eQuilibrator:MNXM733	KEGG:C05262@Charged	eQuilibrator:MNXM733
cpd03117	MetaCyc:CPD0-2105;KEGG:C05263@Charged;ChEBI:62615	MetaCyc:CPD0-2105;KEGG:C05263@Charged;ChEBI:62615	MetaCyc:CPD0-2105;KEGG:C05263@Charged;ChEBI:62615	MetaCyc:CPD0-2105;KEGG:C05263@Charged;ChEBI:62615	KEGG:C05263	KEGG:C05263	EQ	eQuilibrator:MNXM705	KEGG:C05263@Charged	eQuilibrator:MNXM705
cpd03118	MetaCyc:CPD0-2244;KEGG:C05264@Charged;ChEBI:62616	MetaCyc:CPD0-2244;KEGG:C05264@Charged;ChEBI:62616	MetaCyc:CPD0-2244;KEGG:C05264@Charged;ChEBI:62616	MetaCyc:CPD0-2244;KEGG:C05264@Charged;ChEBI:62616	KEGG:C05264	KEGG:C05264	EQ	eQuilibrator:MNXM674	MetaCyc:CPD0-2244@Charged	eQuilibrator:MNXM674
cpd03119	MetaCyc:CPD0-2123;KEGG:C05265@Charged;ChEBI:62548	MetaCyc:CPD0-2123;KEGG:C05265@Charged;ChEBI:62548	MetaCyc:CPD0-2123;KEGG:C05265@Charged;ChEBI:62548	MetaCyc:CPD0-2123;KEGG:C05265@Charged;ChEBI:62548	KEGG:C05265	KEGG:C05265	EQ	eQuilibrator:MNXM677	KEGG:C05265@Charged	eQuilibrator:MNXM677
cpd03120	MetaCyc:CPD-22313;KEGG:C05266@Charged;ChEBI:62617	MetaCyc:CPD-22313;KEGG:C05266@Charged;ChEBI:62617	MetaCyc:CPD-22313;KEGG:C05266@Charged;ChEBI:62617	MetaCyc:CPD-22313;KEGG:C05266@Charged;ChEBI:62617	KEGG:C05266	KEGG:C05266	GC	KEGG:C05266@Charged	KEGG:C05266@Charged	eQuilibrator:MNXM766
cpd03121	MetaCyc:CPD0-2106;KEGG:C05267@Charged;ChEBI:62619	MetaCyc:CPD0-2106;KEGG:C05267@Charged;ChEBI:62619	MetaCyc:CPD0-2106;KEGG:C05267@Charged;ChEBI:62619	MetaCyc:CPD0-2106;KEGG:C05267@Charged;ChEBI:62619	KEGG:C05267	KEGG:C05267	EQ	eQuilibrator:MNXM706	KEGG:C05267@Charged	eQuilibrator:MNXM706
cpd03122	MetaCyc:OH-HEXANOYL-COA;KEGG:C05268@Charged;ChEBI:62075	MetaCyc:OH-HEXANOYL-COA;KEGG:C05268@Charged;ChEBI:62075	MetaCyc:OH-HEXANOYL-COA;KEGG:C05268@Charged;ChEBI:62075	MetaCyc:OH-HEXANOYL-COA;KEGG:C05268@Charged;ChEBI:62075	KEGG:C05268	KEGG:C05268	GC	MetaCyc:OH-HEXANOYL-COA@Charged	MetaCyc:OH-HEXANOYL-COA@Charged	eQuilibrator:MNXM757
cpd03123	MetaCyc:K-HEXANOYL-COA;KEGG:C05269@Charged;ChEBI:62418	MetaCyc:K-HEXANOYL-COA;KEGG:C05269@Charged;ChEBI:62418	MetaCyc:K-HEXANOYL-COA;KEGG:C05269@Charged;ChEBI:62418	MetaCyc:K-HEXANOYL-COA;KEGG:C05269@Charged;ChEBI:62418	KEGG:C05269	KEGG:C05269	EQ	eQuilibrator:MNXM717	MetaCyc:K-HEXANOYL-COA@Charged	eQuilibrator:MNXM717
cpd03124	MetaCyc:HEXANOYL-COA;KEGG:C05270@Charged;ChEBI:62620	MetaCyc:HEXANOYL-COA;KEGG:C05270@Charged;ChEBI:62620	MetaCyc:HEXANOYL-COA;KEGG:C05270@Charged;ChEBI:62620	MetaCyc:HEXANOYL-COA;KEGG:C05270@Charged;ChEBI:62620	KEGG:C05270	KEGG:C05270	EQ	eQuilibrator:MNXM553	MetaCyc:HEXANOYL-COA@Charged	eQuilibrator:MNXM553
cpd03125	MetaCyc:CPD0-2121;KEGG:C05271@Charged;ChEBI:62077	MetaCyc:CPD0-2121;KEGG:C05271@Charged;ChEBI:62077	MetaCyc:CPD0-2121;KEGG:C05271@Charged;ChEBI:62077	MetaCyc:CPD0-2121;KEGG:C05271@Charged;ChEBI:62077	KEGG:C05271	KEGG:C05271	EQ	eQuilibrator:MNXM753	KEGG:C05271@Charged	eQuilibrator:MNXM753
cpd03126	MetaCyc:CPD0-2117;KEGG:C05272@Charged;ChEBI:61526	MetaCyc:CPD0-2117;KEGG:C05272@Charged;ChEBI:61526	MetaCyc:CPD0-2117;KEGG:C05272@Charged;ChEBI:61526	MetaCyc:CPD0-2117;KEGG:C05272@Charged;ChEBI:61526	KEGG:C05272	KEGG:C05272	EQ	eQuilibrator:MNXM581	MetaCyc:CPD0-2117@Charged	eQuilibrator:MNXM581
cpd03127	MetaCyc:CPD-15568;MetaCyc:CPD0-2120;KEGG:C05273@Charged;ChEBI:61405	MetaCyc:CPD-15568;MetaCyc:CPD0-2120;KEGG:C05273@Charged;ChEBI:61405	MetaCyc:CPD-15568;MetaCyc:CPD0-2120;KEGG:C05273@Charged;ChEBI:61405	MetaCyc:CPD-15568;MetaCyc:CPD0-2120;KEGG:C05273@Charged;ChEBI:61405	KEGG:C05273	KEGG:C05273	EQ	eQuilibrator:MNXM654	MetaCyc:CPD0-2120@Charged	eQuilibrator:MNXM654
cpd03128	MetaCyc:CPD-10267;KEGG:C05274@Charged;ChEBI:61430	MetaCyc:CPD-10267;KEGG:C05274@Charged;ChEBI:61430	MetaCyc:CPD-10267;KEGG:C05274@Charged;ChEBI:61430	MetaCyc:CPD-10267;KEGG:C05274@Charged;ChEBI:61430	KEGG:C05274	KEGG:C05274	EQ	eQuilibrator:MNXM486	MetaCyc:CPD-10267@Charged	eQuilibrator:MNXM486
cpd03129	MetaCyc:T2-DECENOYL-COA;KEGG:C05275@Charged;ChEBI:61406	MetaCyc:T2-DECENOYL-COA;KEGG:C05275@Charged;ChEBI:61406	MetaCyc:T2-DECENOYL-COA;KEGG:C05275@Charged;ChEBI:61406	MetaCyc:T2-DECENOYL-COA;KEGG:C05275@Charged;ChEBI:61406	KEGG:C05275	KEGG:C05275	EQ	eQuilibrator:MNXM580	KEGG:C05275@Charged	eQuilibrator:MNXM580
cpd03130	MetaCyc:CPD0-2108;KEGG:C05276@Charged;ChEBI:62242	MetaCyc:CPD0-2108;KEGG:C05276@Charged;ChEBI:62242	MetaCyc:CPD0-2108;KEGG:C05276@Charged;ChEBI:62242	MetaCyc:CPD0-2108;KEGG:C05276@Charged;ChEBI:62242	KEGG:C05276	KEGG:C05276	EQ	eQuilibrator:MNXM784	KEGG:C05276@Charged	eQuilibrator:MNXM784
cpd03131	KEGG:C05279@Charged	KEGG:C05279@Charged	KEGG:C05279@Charged	KEGG:C05279@Charged	KEGG:C05279	KEGG:C05279	EQ	eQuilibrator:MNXM2039	KEGG:C05279@Charged	eQuilibrator:MNXM2039
cpd03132	KEGG:C05280@Charged	KEGG:C05280@Charged	KEGG:C05280@Charged	KEGG:C05280@Charged	KEGG:C05280	KEGG:C05280	EQ	eQuilibrator:MNXM2008	KEGG:C05280@Charged	eQuilibrator:MNXM2008
cpd03133	MetaCyc:CPD-23012;KEGG:C05282@Charged	MetaCyc:CPD-23012;KEGG:C05282@Charged	MetaCyc:CPD-23012;KEGG:C05282@Charged	MetaCyc:CPD-23012;KEGG:C05282@Charged	KEGG:C05282	KEGG:C05282	EQ	eQuilibrator:MNXM521818	KEGG:C05282@Charged	eQuilibrator:MNXM521818
cpd03134	KEGG:C05283@Charged	KEGG:C05283@Charged	KEGG:C05283@Charged	KEGG:C05283@Charged	KEGG:C05283	KEGG:C05283	EQ	eQuilibrator:MNXM156256	KEGG:C05283@Charged	eQuilibrator:MNXM156256
cpd03135	MetaCyc:CPD-23964;KEGG:C05284;ChEBI:27967	MetaCyc:CPD-23964;KEGG:C05284;ChEBI:27967	MetaCyc:CPD-23964;KEGG:C05284;ChEBI:27967	MetaCyc:CPD-23964;KEGG:C05284;ChEBI:27967	KEGG:C05284	KEGG:C05284	GC	KEGG:C05284@Charged	KEGG:C05284@Charged	eQuilibrator:MNXM2593
cpd03136	MetaCyc:CPD-18926;KEGG:C05285;ChEBI:2495	MetaCyc:CPD-18926;KEGG:C05285;ChEBI:2495	MetaCyc:CPD-18926;KEGG:C05285;ChEBI:2495	MetaCyc:CPD-18926;KEGG:C05285;ChEBI:2495	KEGG:C05285	KEGG:C05285	GC	MetaCyc:CPD-18926@Charged	MetaCyc:CPD-18926@Charged	eQuilibrator:MNXM5604
cpd03137	MetaCyc:CPD66-26;KEGG:C05290;ChEBI:27576	MetaCyc:CPD66-26;KEGG:C05290;ChEBI:27576	MetaCyc:CPD66-26;KEGG:C05290;ChEBI:27576	MetaCyc:CPD66-26;KEGG:C05290;ChEBI:27576	KEGG:C05290	KEGG:C05290	GC	KEGG:C05290@Charged	KEGG:C05290@Charged	eQuilibrator:MNXM90384
cpd03138	KEGG:C05291	KEGG:C05291	KEGG:C05291	KEGG:C05291	KEGG:C05291	KEGG:C05291	GC	KEGG:C05291@Charged	KEGG:C05291@Charged	eQuilibrator:MNXM6970
cpd03139	MetaCyc:CPD-23960;KEGG:C05293;ChEBI:2150	MetaCyc:CPD-23960;KEGG:C05293;ChEBI:2150	MetaCyc:CPD-23960;KEGG:C05293;ChEBI:2150	MetaCyc:CPD-23960;KEGG:C05293;ChEBI:2150	KEGG:C05293	KEGG:C05293	GC	KEGG:C05293@Charged	KEGG:C05293@Charged	eQuilibrator:MNXM162327
cpd03140	MetaCyc:19-HYDROXYTESTOSTERONE;KEGG:C05294;ChEBI:798	MetaCyc:19-HYDROXYTESTOSTERONE;KEGG:C05294;ChEBI:798	MetaCyc:19-HYDROXYTESTOSTERONE;KEGG:C05294;ChEBI:798	MetaCyc:19-HYDROXYTESTOSTERONE;KEGG:C05294;ChEBI:798	KEGG:C05294	KEGG:C05294	GC	MetaCyc:19-HYDROXYTESTOSTERONE@Charged	MetaCyc:19-HYDROXYTESTOSTERONE@Charged	eQuilibrator:MNXM2767
cpd03141	KEGG:C05296	KEGG:C05296	KEGG:C05296	KEGG:C05296	KEGG:C05296	KEGG:C05296	GC	KEGG:C05296@Charged	KEGG:C05296@Charged	eQuilibrator:MNXM6138
cpd03142	MetaCyc:CPD66-25;KEGG:C05297;ChEBI:799	MetaCyc:CPD66-25;KEGG:C05297;ChEBI:799	MetaCyc:CPD66-25;KEGG:C05297;ChEBI:799	MetaCyc:CPD66-25;KEGG:C05297;ChEBI:799	KEGG:C05297	KEGG:C05297	GC	KEGG:C05297@Charged	KEGG:C05297@Charged	eQuilibrator:MNXM3163
cpd03143	KEGG:C05298;ChEBI:1156	KEGG:C05298;ChEBI:1156	KEGG:C05298;ChEBI:1156	KEGG:C05298;ChEBI:1156	KEGG:C05298	KEGG:C05298	GC	KEGG:C05298@Charged	KEGG:C05298@Charged	eQuilibrator:MNXM3813
cpd03144	KEGG:C05299	KEGG:C05299	KEGG:C05299	KEGG:C05299	KEGG:C05299	KEGG:C05299	GC	KEGG:C05299@Charged	KEGG:C05299@Charged	eQuilibrator:MNXM4971
cpd03145	KEGG:C05300;ChEBI:776	KEGG:C05300;ChEBI:776	KEGG:C05300;ChEBI:776	KEGG:C05300;ChEBI:776	KEGG:C05300	KEGG:C05300	GC	KEGG:C05300@Charged	KEGG:C05300@Charged	eQuilibrator:MNXM3794
cpd03146	KEGG:C05301;ChEBI:28744	KEGG:C05301;ChEBI:28744	KEGG:C05301;ChEBI:28744	KEGG:C05301;ChEBI:28744	KEGG:C05301	KEGG:C05301	GC	KEGG:C05301@Charged	KEGG:C05301@Charged	eQuilibrator:MNXM2926
cpd03147	KEGG:C05302;ChEBI:28955	KEGG:C05302;ChEBI:28955	KEGG:C05302;ChEBI:28955	KEGG:C05302;ChEBI:28955	KEGG:C05302	KEGG:C05302	GC	KEGG:C05302@Charged	KEGG:C05302@Charged	eQuilibrator:MNXM4970
cpd03148	KEGG:C05306	KEGG:C05306	KEGG:C05306	KEGG:C05306@Charged	KEGG:C05306	KEGG:C05306	GC	KEGG:C05306@Charged	KEGG:C05306@Charged	
cpd03149	KEGG:C05307	KEGG:C05307	KEGG:C05307	KEGG:C05307@Charged	KEGG:C05307	KEGG:C05307	GC	KEGG:C05307@Charged	KEGG:C05307@Charged	
cpd03150										
cpd03151	MetaCyc:3-HEXAPRENYL-4-HYDROXY-5-METHOXYBENZOATE;MetaCyc:CPD-21769;KEGG:C05313@Charged;ChEBI:57916	MetaCyc:3-HEXAPRENYL-4-HYDROXY-5-METHOXYBENZOATE;MetaCyc:CPD-21769;KEGG:C05313@Charged;ChEBI:57916	MetaCyc:3-HEXAPRENYL-4-HYDROXY-5-METHOXYBENZOATE;MetaCyc:CPD-21769;KEGG:C05313@Charged;ChEBI:57916	MetaCyc:3-HEXAPRENYL-4-HYDROXY-5-METHOXYBENZOATE;MetaCyc:CPD-21769;KEGG:C05313@Charged;ChEBI:57916	KEGG:C05313	KEGG:C05313	EQ	eQuilibrator:MNXM3166	MetaCyc:3-HEXAPRENYL-4-HYDROXY-5-METHOXYBENZOATE@Charged	eQuilibrator:MNXM3166
cpd03152	MetaCyc:N-METHYL-RS-TETRAHYDROBENZYLISOQUINOL;KEGG:C05314@Charged;ChEBI:57598	MetaCyc:N-METHYL-RS-TETRAHYDROBENZYLISOQUINOL;KEGG:C05314@Charged;ChEBI:57598	MetaCyc:N-METHYL-RS-TETRAHYDROBENZYLISOQUINOL;KEGG:C05314@Charged;ChEBI:57598	MetaCyc:N-METHYL-RS-TETRAHYDROBENZYLISOQUINOL;KEGG:C05314@Charged;ChEBI:57598		KEGG:C05314	EQ	eQuilibrator:MNXM4229	MetaCyc:N-METHYL-RS-TETRAHYDROBENZYLISOQUINOL@Charged	eQuilibrator:MNXM4229
